,Date,,Message,Code,Parameter_From,Parameter_To
24869,28/5/2018 12:28:04 PM,1,Work Data Change: Crimp Position 2 is from 10.0 to 9.8,1281,10,9.8
24870,28/5/2018 12:28:04 PM,1,Work Data Change: Crimp Height 2 is from 1.50 to 0.62,1282,1.5,0.62
24871,28/5/2018 12:28:04 PM,1,Work Data Change: Seal 2 Insert Length is from 0.0 to 5.6,1793,0,5.6
24872,28/5/2018 12:28:04 PM,1,Work Data Change: Wire Feed Speed 3 is from 5.0 to 3.0,2566,5,3
24873,28/5/2018 12:30:30 PM,2,Button Change: NORMAL is to OFF,257,0,
24874,28/5/2018 12:30:30 PM,2,Button Change: SAMPLE is to ON,261,1,
24875,28/5/2018 12:30:30 PM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
24876,28/5/2018 12:30:30 PM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
24877,28/5/2018 12:30:30 PM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
24878,28/5/2018 12:30:30 PM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
24879,28/5/2018 12:30:30 PM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
24880,28/5/2018 12:30:30 PM,2,Button Change: NORMAL is to ON,257,1,
24881,28/5/2018 12:30:30 PM,2,Button Change: SAMPLE is to OFF,261,0,
24882,28/5/2018 12:30:30 PM,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
24883,28/5/2018 12:30:30 PM,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
24884,28/5/2018 12:30:30 PM,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
24885,28/5/2018 12:30:31 PM,2,Button Change: NORMAL is to OFF,257,0,
24886,28/5/2018 12:30:31 PM,2,Button Change: SAMPLE is to ON,261,1,
24887,28/5/2018 12:30:35 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
24888,28/5/2018 12:30:36 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
24889,28/5/2018 12:30:37 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24890,28/5/2018 12:30:37 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
24891,28/5/2018 12:30:38 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24892,28/5/2018 12:30:38 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
24893,28/5/2018 12:30:46 PM,1,Work Data Change: Crimp Side Pos 1 is from -2.0 to 0.0,1027,-2,0
24894,28/5/2018 12:30:50 PM,3,Error Message: Wire joint is Occurred,28,1,
24895,28/5/2018 12:30:50 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24896,28/5/2018 12:30:51 PM,3,Error Message: Wire joint is Cancel,28,0,
24897,28/5/2018 12:30:51 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24898,28/5/2018 12:30:55 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24899,28/5/2018 12:30:56 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24900,28/5/2018 12:30:58 PM,3,Error Message: Defect detection: Side 2 seal miss-insert is Occurred,63,1,
24901,28/5/2018 12:30:58 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24902,28/5/2018 12:30:59 PM,3,Error Message: Defect detection: Side 2 seal miss-insert is Cancel,63,0,
24903,28/5/2018 12:30:59 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24904,28/5/2018 12:31:02 PM,2,Button Change: Strip teaching status 2 is to ON,2055,1,
24905,28/5/2018 12:31:06 PM,2,Button Change: Strip teaching status 2 is to OFF,2055,0,
24906,28/5/2018 12:31:07 PM,3,Error Message: Eject the teaching wire. is Occurred,80,1,
24907,28/5/2018 12:31:08 PM,3,Error Message: Eject the teaching wire. is Cancel,80,0,
24908,28/5/2018 12:31:12 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24909,28/5/2018 12:31:12 PM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
24910,28/5/2018 12:31:13 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24911,28/5/2018 12:31:13 PM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Cancel,82,0,
24912,28/5/2018 12:31:17 PM,2,Button Change: CFM Teaching status is to ON,1806,1,
24913,28/5/2018 12:31:40 PM,1,Work Data Change: Crimp Height 1 is from 0.36 to 0.38,1026,0.36,0.38
24914,28/5/2018 12:31:51 PM,2,Button Change: CFM Teaching status is to OFF,1806,0,
24915,28/5/2018 12:31:53 PM,2,Button Change: CFM Teaching status is to ON,1806,1,
24916,28/5/2018 12:32:10 PM,2,Button Change: NORMAL is to ON,257,1,
24917,28/5/2018 12:32:10 PM,2,Button Change: SAMPLE is to OFF,261,0,
24918,28/5/2018 12:32:42 PM,2,Button Change: CFM Teaching status is to OFF,1806,0,
24919,28/5/2018 12:34:42 PM,1,Work Data Change: Crimp Position 2 is from 9.8 to 9.9,1281,9.8,9.9
24920,28/5/2018 12:42:37 PM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
24921,28/5/2018 12:43:01 PM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
24922,28/5/2018 12:43:06 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24923,28/5/2018 12:43:07 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
24924,28/5/2018 12:49:25 PM,10,Bank Load: Bank change into 1658,1658,,
24925,28/5/2018 12:49:25 PM,1,Work Data Change: Wire Length Correction 2 is from 0.9 to 0.0,2562,0.9,0
24926,28/5/2018 12:49:25 PM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
24927,28/5/2018 12:49:25 PM,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
24928,28/5/2018 12:49:25 PM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
24929,28/5/2018 12:49:25 PM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
24930,28/5/2018 12:49:25 PM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
24931,28/5/2018 12:49:25 PM,2,Button Change: Strip 1 is to OFF,769,0,
24932,28/5/2018 12:49:25 PM,2,Button Change: Crimp 1 is to OFF,770,0,
24933,28/5/2018 12:49:25 PM,2,Button Change: Detection status of crimp error 2 is to OFF,2576,0,
24934,28/5/2018 12:49:25 PM,2,Button Change: Detection status of no terminal 2 is to OFF,2578,0,
24935,28/5/2018 12:49:25 PM,2,Button Change: Detection status of terminal overload 2 is to OFF,2580,0,
24936,28/5/2018 12:49:25 PM,2,Button Change: Detection status of strip error 1 is to OFF,2573,0,
24937,28/5/2018 12:49:25 PM,2,Button Change: Strip 2 is to OFF,1025,0,
24938,28/5/2018 12:49:25 PM,2,Button Change: Crimp 2 is to OFF,1026,0,
24939,28/5/2018 12:49:25 PM,2,Button Change: Seal 2 is to OFF,1027,0,
24940,28/5/2018 12:49:25 PM,2,Button Change: Detection status of strip error 2 is to OFF,2574,0,
24941,28/5/2018 12:49:25 PM,2,Button Change: Detection status of no seal 2 is to OFF,2582,0,
24942,28/5/2018 12:49:25 PM,2,Button Change: Detection status of seal insert error 2 is to OFF,2584,0,
24943,28/5/2018 12:49:25 PM,1,Work Data Change: Wire Length is from 1187 to 100,257,1187,100
24944,28/5/2018 12:49:25 PM,1,Work Data Change: Strip Depth (Open length) is from 0.45 to 1.00,515,0.45,1
24945,28/5/2018 12:49:25 PM,1,Work Data Change: Strip Length 1 is from 4.4 to 0.0,513,4.4,0
24946,28/5/2018 12:49:25 PM,1,Work Data Change: Crimp Position 1 is from 10.4 to 10.0,1025,10.4,10
24947,28/5/2018 12:49:25 PM,1,Work Data Change: Strip Length 2 is from 2.9 to 0.0,769,2.9,0
24948,28/5/2018 12:49:25 PM,1,Work Data Change: Crimp Height 1 is from 0.38 to 1.50,1026,0.38,1.5
24949,28/5/2018 12:49:25 PM,1,Work Data Change: Crimp Position 2 is from 9.9 to 10.0,1281,9.9,10
24950,28/5/2018 12:49:25 PM,1,Work Data Change: Crimp Height 2 is from 0.62 to 1.50,1282,0.62,1.5
24951,28/5/2018 12:49:25 PM,1,Work Data Change: Seal 2 Insert Length is from 5.6 to 0.0,1793,5.6,0
24952,28/5/2018 12:49:43 PM,2,Button Change: Strip 1 is to ON,769,1,
24953,28/5/2018 12:49:44 PM,2,Button Change: Crimp 1 is to ON,770,1,
24954,28/5/2018 12:49:45 PM,2,Button Change: Strip 2 is to ON,1025,1,
24955,28/5/2018 12:49:46 PM,2,Button Change: Crimp 2 is to ON,1026,1,
24956,28/5/2018 12:49:47 PM,2,Button Change: Seal 2 is to ON,1027,1,
24957,28/5/2018 12:49:47 PM,2,Button Change: Detection status of no seal 2 is to ON,2582,1,
24958,28/5/2018 12:49:47 PM,2,Button Change: Detection status of seal insert error 2 is to ON,2584,1,
24959,28/5/2018 12:49:53 PM,1,Work Data Change: Seal 2 Insert Length is from 0.0 to 5.6,1793,0,5.6
24960,28/5/2018 12:49:59 PM,1,Work Data Change: Crimp Position 2 is from 10.0 to 9.9,1281,10,9.9
24961,28/5/2018 12:50:06 PM,1,Work Data Change: Crimp Position 1 is from 10.0 to 10.4,1025,10,10.4
24962,28/5/2018 12:50:09 PM,1,Work Data Change: Strip Depth (Open length) is from 1.00 to 0.45,515,1,0.45
24963,28/5/2018 12:51:02 PM,1,Work Data Change: Wire Length is from 100 to 1200,257,100,1200
24964,28/5/2018 12:51:02 PM,1,Work Data Change: Strip Length 1 is from 0.0 to 3.6,513,0,3.6
24965,28/5/2018 12:51:02 PM,2,Button Change: Detection status of strip error 1 is to ON,2573,1,
24966,28/5/2018 12:51:03 PM,1,Work Data Change: Strip Length 2 is from 0.0 to 3.3,769,0,3.3
24967,28/5/2018 12:51:03 PM,2,Button Change: Detection status of strip error 2 is to ON,2574,1,
24968,28/5/2018 12:51:10 PM,1,Work Data Change: Strip Length 1 is from 3.6 to 4.4,513,3.6,4.4
24969,28/5/2018 12:51:19 PM,1,Work Data Change: Strip Length 2 is from 3.3 to 2.9,769,3.3,2.9
24970,28/5/2018 12:51:22 PM,2,Button Change: NORMAL is to OFF,257,0,
24971,28/5/2018 12:51:22 PM,2,Button Change: SAMPLE is to ON,261,1,
24972,28/5/2018 12:51:23 PM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
24973,28/5/2018 12:51:23 PM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
24974,28/5/2018 12:51:23 PM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
24975,28/5/2018 12:51:23 PM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
24976,28/5/2018 12:51:23 PM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
24977,28/5/2018 12:51:23 PM,2,Button Change: NORMAL is to ON,257,1,
24978,28/5/2018 12:51:23 PM,2,Button Change: SAMPLE is to OFF,261,0,
24979,28/5/2018 12:51:23 PM,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
24980,28/5/2018 12:51:23 PM,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
24981,28/5/2018 12:51:23 PM,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
24982,28/5/2018 12:51:23 PM,2,Button Change: NORMAL is to OFF,257,0,
24983,28/5/2018 12:51:23 PM,2,Button Change: SAMPLE is to ON,261,1,
24984,28/5/2018 12:51:33 PM,1,Work Data Change: Crimp Height 1 is from 1.50 to 0.85,1026,1.5,0.85
24985,28/5/2018 12:51:47 PM,1,Work Data Change: Crimp Height 2 is from 1.50 to 0.75,1282,1.5,0.75
24986,28/5/2018 12:51:50 PM,2,Button Change: NORMAL is to ON,257,1,
24987,28/5/2018 12:51:50 PM,2,Button Change: SAMPLE is to OFF,261,0,
24988,28/5/2018 12:51:51 PM,2,Button Change: NORMAL is to OFF,257,0,
24989,28/5/2018 12:51:51 PM,2,Button Change: SAMPLE is to ON,261,1,
24990,28/5/2018 12:51:57 PM,2,Button Change: NORMAL is to ON,257,1,
24991,28/5/2018 12:51:57 PM,2,Button Change: SAMPLE is to OFF,261,0,
24992,28/5/2018 12:51:58 PM,2,Button Change: NORMAL is to OFF,257,0,
24993,28/5/2018 12:51:58 PM,2,Button Change: SAMPLE is to ON,261,1,
24994,28/5/2018 12:52:02 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Occurred,81,1,
24995,28/5/2018 12:52:04 PM,3,Error Message: Defect detection: Side1 miss-crimp (CFM) is Cancel,81,0,
24996,28/5/2018 12:52:07 PM,2,Button Change: SAMPLE is to OFF,261,0,
24997,28/5/2018 12:52:07 PM,2,Button Change: EJECT is to ON,258,1,
24998,28/5/2018 12:52:08 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
24999,28/5/2018 12:52:09 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
25000,28/5/2018 12:52:23 PM,1,Work Data Change: Crimp Height 1 is from 0.85 to 0.48,1026,0.85,0.48
25001,28/5/2018 12:52:28 PM,2,Button Change: SAMPLE is to ON,261,1,
25002,28/5/2018 12:52:28 PM,2,Button Change: EJECT is to OFF,258,0,
25003,28/5/2018 12:52:55 PM,1,Work Data Change: Crimp Height 1 is from 0.48 to 0.40,1026,0.48,0.4
25004,28/5/2018 12:53:02 PM,1,Work Data Change: Crimp Height 2 is from 0.75 to 0.65,1282,0.75,0.65
25005,28/5/2018 12:53:07 PM,3,Error Message: Wire joint is Occurred,28,1,
25006,28/5/2018 12:53:08 PM,3,Error Message: Wire joint is Cancel,28,0,
25007,28/5/2018 12:53:12 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
25008,28/5/2018 12:53:13 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
25009,28/5/2018 12:53:54 PM,1,Work Data Change: Strip Length 2 is from 2.9 to 3.1,769,2.9,3.1
25010,28/5/2018 12:54:16 PM,1,Work Data Change: Seal 2 Insert Length is from 5.6 to 5.8,1793,5.6,5.8
25011,28/5/2018 12:54:32 PM,2,Button Change: NORMAL is to ON,257,1,
25012,28/5/2018 12:54:32 PM,2,Button Change: SAMPLE is to OFF,261,0,
25013,28/5/2018 12:54:35 PM,2,Button Change: CFM Teaching status is to ON,1806,1,
25014,28/5/2018 12:54:40 PM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
25015,28/5/2018 12:54:41 PM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
25016,28/5/2018 12:54:42 PM,3,Error Message: Abnormal feed deflection is Occurred,32,1,
25017,28/5/2018 12:54:43 PM,3,Error Message: Abnormal feed deflection is Cancel,32,0,
25018,28/5/2018 12:55:07 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
25019,28/5/2018 12:55:08 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
25020,28/5/2018 12:55:17 PM,2,Button Change: CFM Teaching status is to OFF,1806,0,
25021,28/5/2018 1:06:59 PM,3,Error Message: Miss air-transfer: Side 2 seal is Occurred,65,1,
25022,28/5/2018 1:07:08 PM,3,Error Message: Miss air-transfer: Side 2 seal is Cancel,65,0,
25023,28/5/2018 1:07:11 PM,3,Error Message: Defect detection: Side 2 seal miss-insert is Occurred,63,1,
25024,28/5/2018 1:07:11 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
25025,28/5/2018 1:07:12 PM,3,Error Message: Defect detection: Side 2 seal miss-insert is Cancel,63,0,
25026,28/5/2018 1:07:12 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
25027,28/5/2018 1:11:09 PM,3,Error Message: Wire joint is Occurred,28,1,
25028,28/5/2018 1:11:10 PM,3,Error Message: Wire joint is Cancel,28,0,
25029,28/5/2018 1:11:14 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
25030,28/5/2018 1:11:15 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
25031,28/5/2018 1:12:50 PM,2,Button Change: NORMAL is to OFF,257,0,
25032,28/5/2018 1:12:50 PM,2,Button Change: EJECT is to ON,258,1,
25033,28/5/2018 1:15:07 PM,1,Work Data Change: Wire Length is from 1200 to 1180,257,1200,1180
25034,28/5/2018 1:16:09 PM,2,Button Change: NORMAL is to ON,257,1,
25035,28/5/2018 1:16:09 PM,2,Button Change: EJECT is to OFF,258,0,
25036,28/5/2018 1:16:12 PM,3,Error Message: Wire joint is Occurred,28,1,
25037,28/5/2018 1:16:14 PM,3,Error Message: Wire joint is Cancel,28,0,
25038,28/5/2018 1:16:19 PM,2,Button Change: NORMAL is to OFF,257,0,
25039,28/5/2018 1:16:19 PM,2,Button Change: SAMPLE is to ON,261,1,
25040,28/5/2018 1:16:22 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
25041,28/5/2018 1:16:23 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
25042,28/5/2018 1:17:15 PM,2,Button Change: NORMAL is to ON,257,1,
25043,28/5/2018 1:17:15 PM,2,Button Change: SAMPLE is to OFF,261,0,
25044,28/5/2018 1:21:24 PM,3,Error Message: Wire joint is Occurred,28,1,
25045,28/5/2018 1:21:25 PM,3,Error Message: Wire joint is Cancel,28,0,
25046,28/5/2018 1:22:02 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
25047,28/5/2018 1:22:03 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
25048,28/5/2018 1:37:59 PM,1,Work Data Change: Wire Length is from 1180 to 1235,257,1180,1235
25049,28/5/2018 1:38:03 PM,3,Error Message: Wire joint is Occurred,28,1,
25050,28/5/2018 1:38:04 PM,3,Error Message: Wire joint is Cancel,28,0,
25051,28/5/2018 1:38:08 PM,2,Button Change: NORMAL is to OFF,257,0,
25052,28/5/2018 1:38:08 PM,2,Button Change: SAMPLE is to ON,261,1,
25053,28/5/2018 1:38:26 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
25054,28/5/2018 1:38:27 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
25055,28/5/2018 1:38:30 PM,2,Button Change: NORMAL is to ON,257,1,
25056,28/5/2018 1:38:30 PM,2,Button Change: SAMPLE is to OFF,261,0,
25057,28/5/2018 1:41:48 PM,3,Error Message: Wire overload is Occurred,27,1,
25058,28/5/2018 1:41:58 PM,3,Error Message: Feed roller is opened is Occurred,114,1,
25059,28/5/2018 1:41:59 PM,3,Error Message: Feed roller is opened is Cancel,114,0,
25060,28/5/2018 1:42:19 PM,3,Error Message: Wire overload is Cancel,27,0,
25061,28/5/2018 1:42:24 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
25062,28/5/2018 1:42:26 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
25063,28/5/2018 2:04:36 PM,10,Bank Load: Bank change into 1625,1625,,
25064,28/5/2018 2:04:36 PM,2,Button Change: Crimp 1 Switch is to OFF,1281,0,
25065,28/5/2018 2:04:36 PM,2,Button Change: Crimp 1 is to OFF,770,0,
25066,28/5/2018 2:04:36 PM,2,Button Change: Crimp 2 Switch is to OFF,1282,0,
25067,28/5/2018 2:04:36 PM,2,Button Change: Detection status of crimp error 1 is to OFF,2575,0,
25068,28/5/2018 2:04:36 PM,2,Button Change: Detection status of no terminal 1 is to OFF,2577,0,
25069,28/5/2018 2:04:36 PM,2,Button Change: Detection status of terminal overload 1 is to OFF,2579,0,
25070,28/5/2018 2:04:36 PM,2,Button Change: Detection status of crimp error 2 is to OFF,2576,0,
25071,28/5/2018 2:04:36 PM,2,Button Change: Detection status of no terminal 2 is to OFF,2578,0,
25072,28/5/2018 2:04:36 PM,2,Button Change: Detection status of terminal overload 2 is to OFF,2580,0,
25073,28/5/2018 2:04:36 PM,1,Work Data Change: Wire Length is from 1235 to 345,257,1235,345
25074,28/5/2018 2:04:36 PM,1,Work Data Change: Strip Length 1 is from 4.4 to 10.0,513,4.4,10
25075,28/5/2018 2:04:36 PM,1,Work Data Change: Strip Length 2 is from 3.1 to 2.9,769,3.1,2.9
25076,28/5/2018 2:04:36 PM,1,Work Data Change: Crimp Height 1 is from 0.40 to 1.50,1026,0.4,1.5
25077,28/5/2018 2:04:36 PM,1,Work Data Change: Crimp Position 1 is from 10.4 to 10.0,1025,10.4,10
25078,28/5/2018 2:04:36 PM,1,Work Data Change: Crimp Position 2 is from 9.9 to 9.7,1281,9.9,9.7
25079,28/5/2018 2:04:36 PM,1,Work Data Change: Crimp Height 2 is from 0.65 to 0.62,1282,0.65,0.62
25080,28/5/2018 2:05:01 PM,2,Button Change: NORMAL is to OFF,257,0,
25081,28/5/2018 2:05:01 PM,2,Button Change: SAMPLE is to ON,261,1,
25082,28/5/2018 2:05:01 PM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
25083,28/5/2018 2:05:01 PM,2,Button Change: NORMAL is to ON,257,1,
25084,28/5/2018 2:05:01 PM,2,Button Change: SAMPLE is to OFF,261,0,
25085,28/5/2018 2:05:01 PM,2,Button Change: Detection status of crimp error 2 is to ON,2576,1,
25086,28/5/2018 2:05:01 PM,2,Button Change: Detection status of no terminal 2 is to ON,2578,1,
25087,28/5/2018 2:05:01 PM,2,Button Change: Detection status of terminal overload 2 is to ON,2580,1,
25088,28/5/2018 2:05:02 PM,2,Button Change: NORMAL is to OFF,257,0,
25089,28/5/2018 2:05:02 PM,2,Button Change: SAMPLE is to ON,261,1,
25090,28/5/2018 2:05:07 PM,3,Error Message: Stop before the waster eject is Occurred,70,1,
25091,28/5/2018 2:05:07 PM,3,Error Message: Defect detection: Side2 miss-crimp (CFM) is Occurred,82,1,
25092,28/5/2018 2:05:08 PM,3,Error Message: Stop before the waster eject is Cancel,70,0,
25093,28/5/2018 7:02:58 PM,2,Button Change: SAMPLE is to ON,261,1,
25094,29/5/2018 8:05:36 AM,2,Button Change: Clear crimp 1 counter is to ON,2308,1,
25095,29/5/2018 8:05:37 AM,2,Button Change: Clear crimp 2 counter is to ON,2309,1,
25096,29/5/2018 8:05:37 AM,2,Button Change: Clear crimp 1 counter is to OFF,2308,0,
25097,29/5/2018 8:05:38 AM,2,Button Change: Clear crimp 2 counter is to OFF,2309,0,
25098,29/5/2018 8:05:40 AM,2,Button Change: Crimp 1 Switch is to ON,1281,1,
25099,29/5/2018 8:05:40 AM,2,Button Change: NORMAL is to ON,257,1,
25100,29/5/2018 8:05:40 AM,2,Button Change: SAMPLE is to OFF,261,0,
25101,29/5/2018 8:05:40 AM,2,Button Change: Crimp 2 Switch is to ON,1282,1,
25102,29/5/2018 8:05:40 AM,2,Button Change: Detection status of crimp error 1 is to ON,2575,1,
25103,29/5/2018 8:05:40 AM,2,Button Change: Detection status of no terminal 1 is to ON,2577,1,
25104,29/5/2018 8:05:40 AM,2,Button Change: Detection status of terminal overload 1 is to ON,2579,1,
